id,phoneme,time,duration,F0,F1,F2,F3,F4,F5
21,\ef,24.392208193349678,0.11237298765178494,120.61283244899035,481.46500182928634,1548.8107430100747,2397.8975795189062,3416.958152932735,4256.574194531222
21,\ef,24.40220819334968,0.11237298765178494,121.79789083165369,466.09500536890175,1549.0117048850318,2431.8165924923546,3468.836383675391,--undefined--
21,\ef,24.412208193349677,0.11237298765178494,122.47948616698916,439.33448391159516,1561.5036568151952,2559.4295837240666,3516.5238951048987,--undefined--
21,\ef,24.42220819334968,0.11237298765178494,122.42413586934605,369.71497173524193,1545.194732475223,2504.7309963179227,3660.8766166342148,4573.9496790404
22,\hs,24.595056111132294,0.05490952805712368,120.05601047886553,368.12593862611396,1340.1736240827252,2476.783019500433,3368.8971993212667,--undefined--
22,\hs,24.605056111132292,0.05490952805712368,120.22095428606536,368.80461348313014,1327.181824707799,2447.7477792510485,3372.8319870975206,--undefined--
22,\hs,24.615056111132294,0.05490952805712368,118.99102197122183,358.41395120119,1313.2403340324379,2424.939457531082,3365.653701889196,--undefined--
22,\hs,24.62505611113229,0.05490952805712368,117.48032172142678,353.417619783625,1319.7667212146841,2427.1612308127883,3357.198064766575,--undefined--
22,\hs,24.635056111132293,0.05490952805712368,116.24528968538644,345.0057618156549,1330.4276456705823,2407.022165483848,3362.4049398032303,--undefined--
22,\hs,24.64505611113229,0.05490952805712368,115.29424241311499,341.21549294482776,1353.6903549084245,2409.3449312448724,3413.0170779332934,--undefined--
23,a,26.379262513685948,0.0887491209295348,112.52805874080985,585.5066764196736,1500.8374015200584,2107.2876877814283,3550.625889042835,4175.785173091069
23,a,26.389262513685946,0.0887491209295348,112.10383387251039,639.0390800710844,1480.861921458592,2124.441394613489,3729.345947510045,4325.645468817108
23,a,26.399262513685947,0.0887491209295348,110.94162417778907,691.9028349711247,1463.1836819711566,2230.4468751760814,3782.6087653320687,--undefined--
23,a,26.409262513685945,0.0887491209295348,109.8831277741974,708.7701257854509,1443.9732626015448,2311.836781823471,3804.9190356674712,--undefined--
23,a,26.419262513685947,0.0887491209295348,110.44652845684239,715.9776654399104,1448.0842956303757,2360.69569628612,3828.398792063188,--undefined--
23,a,26.429262513685945,0.0887491209295348,112.87583532902421,710.1095700665604,1458.999925412863,2389.5223801776037,3863.4026553538424,--undefined--
23,a,26.439262513685946,0.0887491209295348,117.37152155974134,694.1919377765585,1458.1557595768058,2454.3082198847183,3950.003314609347,--undefined--
23,a,26.449262513685944,0.0887491209295348,119.70228446726848,649.6533363323994,1435.5387202407817,1792.366035356297,2503.6503652240294,3930.5340843656118
23,a,26.459262513685946,0.0887491209295348,120.5408285786177,623.9162733860438,1416.1456994015964,2499.9233391024313,3690.9621485801977,--undefined--
24,\hs,26.62316297552107,0.06448677132290115,126.25141696496628,405.86081615971017,1348.6920545133014,2480.44963357644,3373.637696908119,4187.408781676962
24,\hs,26.633162975521067,0.06448677132290115,124.95814745713616,415.5633707367051,1346.8761593611216,2492.7478657245993,3383.6289563571695,4174.752327352714
24,\hs,26.64316297552107,0.06448677132290115,124.47946214208741,417.81416825433644,1334.7167366272147,2479.311018210477,3389.14060002817,3946.6796175643003
